product_id,img_path,brand,name,color1,color2,price_og,price_resell,n_scrap,+price,tokenized_color,tokenized_bn
24606,crawling\product_crawling\image\24606.jpg,Jordan,Jordan Delta SP White Vast Grey,WHITE,VAST GREY-DEEP ROYAL BLUE-TRACK RED,159000,172800,135.0,13800,[  0   0   0   0   2   4   3 107   6  73  27   8 399   7],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5 238  44
  11 401  17]"
24415,crawling\product_crawling\image\24415.jpg,Jordan,Jordan 1 Retro High Zoom Black Green,BLACK,BLACK,215400,177800,205.0,-37600,[0 0 0 0 0 0 0 0 0 0 2 5 3 5],[ 0  0  0  0  0  0  0  0  0  0  0  2  5  3  5 12 15 26 57 10 28]
26160,crawling\product_crawling\image\26160.jpg,Jordan,Jordan XXXIV Low PF Heritage,BLACK,METALLIC SILVER-WHITE-RED ORBIT,203100,208600,69.0,5500,[  0   0   0   0   0   0   2   5   3  15  13   4   7 145],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5 348
  14  87 524]"
23640,crawling\product_crawling\image\23640.jpg,Jordan,Jordan 4 Retro SE Neon 95,COOL GREY,VOLT-WOLF GREY-ANTHRACITE,276900,345600,337.0,68700,[ 0  0  0  0  0  0  2 48  6  3 52 41  6 55],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  58  15
  40 473 125]"
24357,crawling\product_crawling\image\24357.jpg,Jordan,Jordan 1 Mid Camo 2020,LIGHT BONE,BLACK,141500,383400,493.0,241900,[ 0  0  0  0  0  0  0  0  0  2 14 43  3  5],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  12
  34 126 149]"
24098,crawling\product_crawling\image\24098.jpg,Jordan,Jordan 1 Mid Starfish Pure Platinum,WHITE,STARFISH,141500,193600,198.0,52100,[  0   0   0   0   0   0   0   0   0   0   2   4   3 110],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  12  34
 696  93 204]"
23624,crawling\product_crawling\image\23624.jpg,Jordan,Jordan XXXIV SE PF Chicago,WHITE,BLACK-RED ORBIT,209000,240400,68.0,31400,[  0   0   0   0   0   0   0   0   2   4   3   5   7 145],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5 348
  40  87 171]"
23451,crawling\product_crawling\image\23451.jpg,Jordan,Jordan 1 Low Pine Green,PINE GREEN,BLACK,119000,700000,3137.0,581000,[ 0  0  0  0  0  0  0  0  0  2 90 11  3  5],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  12
  14 338  28]"
23176,crawling\product_crawling\image\23176.jpg,Jordan,Jordan Proto Max 720 x SNS 20th Anniversary,PURE PLATINUM,PURE PLATINUM-SAIL-WHITE,246200,121800,155.0,-124400,[ 0  0  0  0  0  0  2 34 44  3 34 44 12  4],"[  0   0   0   0   0   0   0   0   0   0   2   5   3   5 695  33 513   9
 310 796 146]"
25797,crawling\product_crawling\image\25797.jpg,Jordan,Jordan 1 Mid Fearless Come Fly With Me,BLACK,GYM RED,160000,233000,48.0,73000,[ 0  0  0  0  0  0  0  0  0  2  5  3 29  7],"[   0    0    0    0    0    0    0    0    0    0    2    5    3    5
   12   34  631    1  242  663 1239]"
21245,crawling\product_crawling\image\21245.jpg,Jordan,Jordan 1 Low Royal Toe,SPORT ROYAL,WHITE-BLACK,110700,360600,938.0,249900,[  0   0   0   0   0   0   0   0   2 101  27   3   4   5],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  12
  14  83 249]"
20885,crawling\product_crawling\image\20885.jpg,Jordan,Jordan 4 Retro Flyknit Volt,VOLT,BLACK-VOLT,270800,295600,31.0,24800,[ 0  0  0  0  0  0  0  0  0  2 52  3  5 52],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  58
  15 132 206]"
20819,crawling\product_crawling\image\20819.jpg,Jordan,Jordan 7 Retro Reflections of a Champion,REFLECT SILVER,BRONZE-CARDINAL RED-BLACK,276900,168000,58.0,-108900,[  0   0   0   0   0   0   2 126  13   3 267 299   7   5],"[   0    0    0    0    0    0    0    0    0    0    0    2    5    3
    5  141   15 1235   82  197 1236]"
20689,crawling\product_crawling\image\20689.jpg,Jordan,Jordan 7 Retro Ray Allen Bucks,BLACK,FIELD PURPLE-FIR-DARK STEEL GREY,233800,202800,91.0,-31000,[  0   0   0   0   0   2   5   3 388  28 493  21 100   6],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5 141  15
   1   1   1]"
19848,crawling\product_crawling\image\19848.jpg,Jordan,Jordan 1 Low Sail University Gold Black,SAIL,GYM RED-UNIVERSITY GOLD-BLACK,110700,527600,388.0,416900,[ 0  0  0  0  0  0  2 12  3 29  7 19 20  5],[ 0  0  0  0  0  0  0  0  0  0  0  2  5  3  5 12 14 79 89 66 10]
19291,crawling\product_crawling\image\19291.jpg,Jordan,Jordan 6 x Social Status Retro,BLACK,DARK CONCORD,307700,209800,100.0,-97900,[ 0  0  0  0  0  0  0  0  0  2  5  3 21 81],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  73   9
 978 979  15]"
19206,crawling\product_crawling\image\19206.jpg,Jordan,Jordan XXXIII x Travis Scott Retro Army Olive,ARMY OLIVE,BLACK-ALE BROWN-SAIL,227700,303400,176.0,75700,[  0   0   0   0   0   0   2 313  46   3   5 239  22  12],"[   0    0    0    0    0    0    0    0    0    0    2    5    3    5
 1031    9  313  243   15  634  137]"
18902,crawling\product_crawling\image\18902.jpg,Jordan,Jordan 1 Mid SE Lakers,UNIVERSITY GOLD,BLACK-PALE IVORY-COURT PURPLE-SAIL,147700,529000,394.0,381300,[ 0  0  0  0  2 19 20  3  5 83 64 72 28 12],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  12
  34  40 692]"
18793,crawling\product_crawling\image\18793.jpg,Jordan,Jordan 1 Mid Patent Black White Gold,BLACK,WHITE-METALLIC GOLD,147700,257600,230.0,109900,[ 0  0  0  0  0  0  0  0  2  5  3  4 15 20],"[  0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  12  34 340
  10  11  66]"
18108,crawling\product_crawling\image\18108.jpg,Jordan,Jordan 1 Mid Team Orange Black,TEAM ORANGE,BLACK-CRIMSON TINT,147700,397200,597.0,249500,[ 0  0  0  0  0  0  0  2 36 18  3  5 45 61],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  12  34
 155  45  10]"
18107,crawling\product_crawling\image\18107.jpg,Jordan,Jordan 1 Mid Pine Green,PINE GREEN,SAIL-BLACK,147700,664400,1350.0,516700,[ 0  0  0  0  0  0  0  0  2 90 11  3 12  5],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  12
  34 338  28]"
18043,crawling\product_crawling\image\18043.jpg,Jordan,Jordan 1 Mid Infrared 23,BLACK,WHITE-INFRARED 23,135400,185000,85.0,49600,[ 0  0  0  0  0  0  0  0  2  5  3  4 63 77],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  12
  34 272 413]"
17495,crawling\product_crawling\image\17495.jpg,Jordan,Jordan 1 x Paris Saint-Germain Retro High,BLACK,BLACK-WHITE-CHALLENGE RED,196900,233000,220.0,36100,[  0   0   0   0   0   0   0   2   5   3   5   4 266   7],"[  0   0   0   0   0   0   0   0   0   0   2   5   3   5  12   9 248 418
 449  15  26]"
16765,crawling\product_crawling\image\16765.jpg,Jordan,Jordan 5 Retro Grape Fresh Prince,WHITE,NEW EMERALD-GRAPE ICE-BLACK,233800,232800,75.0,-1000,[  0   0   0   0   0   0   2   4   3 151 244 144  80   5],"[   0    0    0    0    0    0    0    0    0    0    0    0    2    5
    3    5   43   15  385  433 1240]"
16648,crawling\product_crawling\image\16648.jpg,Jordan,Jordan 5 x Paris Saint-Germain Retro Black,BLACK,CHALLENGE RED-WHITE,276900,418000,129.0,141100,[  0   0   0   0   0   0   0   0   2   5   3 266   7   4],"[  0   0   0   0   0   0   0   0   0   0   2   5   3   5  43   9 248 418
 449  15  10]"
16239,crawling\product_crawling\image\16239.jpg,Jordan,Jordan Legacy 312 Command Force Volt,WHITE,BLACK-VOLT-VIVID BLUE,189000,231400,66.0,42400,[  0   0   0   0   0   0   0   2   4   3   5  52 149   8],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5 156 307
   1  30 206]"
15800,crawling\product_crawling\image\15800.jpg,Jordan,Jordan 1 Retro High Hyper Royal,HYPER ROYAL,SAIL-HYPER ROYAL,196900,175000,153.0,-21900,[ 0  0  0  0  0  0  0  2 39 27  3 12 39 27],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  12  15
  26 192  83]"
15424,crawling\product_crawling\image\15424.jpg,Jordan,Jordan 14 Retro Last Shot 2018,BLACK,VARSITY RED-BLACK,233800,389600,169.0,155800,[ 0  0  0  0  0  0  0  0  2  5  3 23  7  5],"[   0    0    0    0    0    0    0    0    0    0    0    0    2    5
    3    5  113   15 1032 1241  172]"
14374,crawling\product_crawling\image\14374.jpg,Jordan,Jordan 10 Retro I'm Back,SUMMIT WHITE,SUMMIT WHITE-BLACK-UNIVERSITY RED,233800,211800,139.0,-22000,[ 0  0  0  0  0  2 38  4  3 38  4  5 19  7],"[   0    0    0    0    0    0    0    0    0    0    0    0    0    2
    5    3    5  201   15    1 1622]"
14210,crawling\product_crawling\image\14210.jpg,Jordan,Jordan 13 Retro White Hyper Royal Black,WHITE,HYPER ROYAL-BLACK,233800,223400,113.0,-10400,[ 0  0  0  0  0  0  0  0  2  4  3 39 27  5],"[  0   0   0   0   0   0   0   0   0   0   0   2   5   3   5 120  15  11
 192  83  10]"
13844,crawling\product_crawling\image\13844.jpg,Jordan,Jordan 9 Retro City of Flight,BLACK,BLACK-SUMMIT WHITE-METALLIC GOLD,233800,299800,42.0,66000,[ 0  0  0  0  0  0  2  5  3  5 38  4 15 20],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5 104  15
 311  82 317]"
13731,crawling\product_crawling\image\13731.jpg,Jordan,Jordan 10 Retro Cool Grey,COOL GREY,COOL GREY-WHITE,229000,245500,28.0,16500,[ 0  0  0  0  0  0  0  2 48  6  3 48  6  4],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5 201
  15 174  17]"
13636,crawling\product_crawling\image\13636.jpg,Jordan,Jordan 4 Retro Laser Black Gum,BLACK,WHITE-GUM LIGHT BROWN-UNIVERSITY RED,246200,349000,186.0,102800,[ 0  0  0  0  0  2  5  3  4 51 14 22 19  7],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  58  15
 519  10 190]"
13571,crawling\product_crawling\image\13571.jpg,Jordan,Jordan 6 Retro Chinese New Year 2018,BLACK,METALLIC GOLD-MULTI-COLOR,307700,292000,61.0,-15700,[ 0  0  0  0  0  0  0  2  5  3 15 20 26 31],"[  0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  73  15 614
   6 282 172]"
12557,crawling\product_crawling\image\12557.jpg,Jordan,Jordan 1 Retro High Gatorade Orange Peel,ORANGE PEEL,ORANGE PEEL,215400,289200,173.0,73800,[  0   0   0   0   0   0   0   0   2  18 308   3  18 308],"[   0    0    0    0    0    0    0    0    0    0    0    2    5    3
    5   12   15   26  703   45 1173]"
12452,crawling\product_crawling\image\12452.jpg,Jordan,Jordan 5 Retro Premium Bordeaux,BORDEAUX,BORDEAUX-SAIL-ELEMENTAL GOLD,492400,276600,31.0,-215800,[  0   0   0   0   0   0   0   2 209   3 209  12 390  20],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  43
  15 180 624]"
10869,crawling\product_crawling\image\10869.jpg,Jordan,Jordan 11 Retro Low IE Obsidian,OBSIDIAN,WHITE,215400,162000,89.0,-53400,[ 0  0  0  0  0  0  0  0  0  0  2 49  3  4],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  96  15
  14 484 207]"
10582,crawling\product_crawling\image\10582.jpg,Jordan,Jordan x Converse Pack,MULTI-COLOR,MULTI-COLOR,369300,265000,105.0,-104300,[ 0  0  0  0  0  0  0  0  2 26 31  3 26 31],[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  5  3  5  9 78 56]
10533,crawling\product_crawling\image\10533.jpg,Jordan,Jordan 1 Retro High OG Sail,SAIL,UNIVERSITY RED,196900,564000,235.0,367100,[ 0  0  0  0  0  0  0  0  0  2 12  3 19  7],[ 0  0  0  0  0  0  0  0  0  0  0  0  2  5  3  5 12 15 26 21 79]
10528,crawling\product_crawling\image\10528.jpg,Jordan,Jordan 4 Retro Motorsports Alternate,BLACK,SOAR-MATTE SILVER-WHITE,233800,344200,199.0,110400,[  0   0   0   0   0   0   0   2   5   3 396 184  13   4],"[   0    0    0    0    0    0    0    0    0    0    0    0    0    2
    5    3    5   58   15 1610  446]"
10505,crawling\product_crawling\image\10505.jpg,Jordan,Jordan 13/14 DMP Last Shot,MULTI-COLOR,MULTI-COLOR,615500,477400,67.0,-138100,[ 0  0  0  0  0  0  0  0  2 26 31  3 26 31],"[   0    0    0    0    0    0    0    0    0    0    0    0    2    5
    3    5  120  113  793 1032 1241]"
10490,crawling\product_crawling\image\10490.jpg,Jordan,Jordan 13 Retro Low Chutney,BLACK,CHUTNEY,215400,213800,75.0,-1600,[0 0 0 0 0 0 0 0 0 0 2 5 3 1],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5 120
  15  14   1]"
10439,crawling\product_crawling\image\10439.jpg,Jordan,Jordan 7 Retro Pure Platinum,WHITE,METALLIC SILVER-PURE PLATINUM,233800,248800,84.0,15000,[ 0  0  0  0  0  0  0  2  4  3 15 13 34 44],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5 141
  15  93 204]"
10117,crawling\product_crawling\image\10117.jpg,Jordan,Jordan 7 Retro Pantone,UNIVERSITY BLUE,WHITE-BLACK,233800,246000,118.0,12200,[ 0  0  0  0  0  0  0  0  2 19  8  3  4  5],"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    2    5    3    5  141   15 1033]"
9799,crawling\product_crawling\image\9799.jpg,Jordan,Jordan 3 x Nike Air Max 1 Atmos Safari Pack,MULTI-COLOR,MULTI-COLOR,492400,2000000,80.0,1507600,[ 0  0  0  0  0  0  0  0  2 26 31  3 26 31],"[  0   0   0   0   0   0   0   0   2   5   3   5  59   9   4  16  33  12
 168 600  56]"
9559,crawling\product_crawling\image\9559.jpg,Jordan,Jordan 5 Retro Take Flight,SEQUOIA,METALLIC GOLD-VACHETTA TAN-SEQUOIA,492400,269800,35.0,-222600,[  0   0   0   0   0   0   2 176   3  15  20 154  50 176],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  43
  15 894 317]"
8161,crawling\product_crawling\image\8161.jpg,Jordan,Jordan 1 Retro Deep Royal,DEEP ROYAL,BLACK-WHITE,184600,330000,48.0,145400,[ 0  0  0  0  0  0  0  0  2 73 27  3  5  4],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  12
  15 359  83]"
7452,crawling\product_crawling\image\7452.jpg,Jordan,Jordan 1 Retro High OG Yin Yang Black,BLACK,WHITE-BLACK,196900,331800,305.0,134900,[0 0 0 0 0 0 0 0 0 2 5 3 4 5],"[   0    0    0    0    0    0    0    0    0    0    2    5    3    5
   12   15   26   21 1569 1570   10]"
7189,crawling\product_crawling\image\7189.jpg,Jordan,Jordan 8 Retro Confetti,BLACK,METALLIC GOLD-ANTHRACITE,307700,267000,34.0,-40700,[ 0  0  0  0  0  0  0  0  2  5  3 15 20 55],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5
 166  15   1]"
7087,crawling\product_crawling\image\7087.jpg,Jordan,Jordan 1 Retro Metallic Navy 2016,WHITE,METALLIC NAVY,196900,329600,603.0,132700,[ 0  0  0  0  0  0  0  0  0  2  4  3 15 17],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  12  15
  92  38 182]"
7082,crawling\product_crawling\image\7082.jpg,Jordan,Jordan 5 Retro Low Neymar,REFLECTIVE SILVER,INFRARED 23-BLACK,246200,351000,56.0,104800,[  0   0   0   0   0   0   0   2 401  13   3  63  77   5],[ 0  0  0  0  0  0  0  0  0  0  0  0  0  2  5  3  5 43 15 14  1]
7050,crawling\product_crawling\image\7050.jpg,Jordan,Jordan 17 Retro Chicago Bulls,BLACK,GYM RED-WHITE,307700,202800,59.0,-104900,[ 0  0  0  0  0  0  0  0  2  5  3 29  7  4],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5 779
  15 171 662]"
6969,crawling\product_crawling\image\6969.jpg,Jordan,Jordan 10 Retro Chicago Flag,WHITE,UNIVERSITY BLUE-BLACK-BRIGHT CRIMSON,229000,204000,40.0,-25000,[ 0  0  0  0  0  0  2  4  3 19  8  5 42 45],"[   0    0    0    0    0    0    0    0    0    0    0    0    0    2
    5    3    5  201   15  171 1217]"
6830,crawling\product_crawling\image\6830.jpg,Jordan,Jordan XXX Black Cat,BLACK,ANTHRACITE-BLACK-WHITE,246200,217000,41.0,-29200,[ 0  0  0  0  0  0  0  0  2  5  3 55  5  4],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5
 707  10 632]"
6692,crawling\product_crawling\image\6692.jpg,Jordan,Jordan 1 Retro Low OG Metallic Blue,WHITE,MIDNIGHT NAVY,160000,337500,216.0,177500,[ 0  0  0  0  0  0  0  0  0  2  4  3 35 17],[ 0  0  0  0  0  0  0  0  0  0  0  2  5  3  5 12 15 14 21 92 24]
5815,crawling\product_crawling\image\5815.jpg,Jordan,Jordan 8 Retro Three-Peat,WHITE,INFRARED 23-BLACK-BRIGHT CONCORD,229000,188200,122.0,-40800,[ 0  0  0  0  0  0  2  4  3 63 77  5 42 81],"[   0    0    0    0    0    0    0    0    0    0    0    0    0    2
    5    3    5  166   15 1242 1623]"
5274,crawling\product_crawling\image\5274.jpg,Jordan,Jordan 13 Retro Low Hornets,WHITE,METALLIC SILVER-MIDNIGHT NAVY-TURQUOISE BLUE,196900,318600,81.0,121700,[  0   0   0   0   0   2   4   3  15  13  35  17 152   8],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5 120
  15  14   1]"
5062,crawling\product_crawling\image\5062.jpg,Jordan,Jordan 1 Retro Pinnacle Black,BLACK,METALLIC GOLD-WHITE,492400,660000,57.0,167600,[ 0  0  0  0  0  0  0  0  2  5  3 15 20  4],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  12
  15 706  10]"
5049,crawling\product_crawling\image\5049.jpg,Jordan,Jordan 4 Retro 30th Anniversary Laser,LASER WHITE,CHROME-METALLIC SILVER,307700,480000,154.0,172300,[  0   0   0   0   0   0   0   2  99   4   3 132  15  13],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  58  15
 563 146 519]"
4749,crawling\product_crawling\image\4749.jpg,Jordan,Jordan 13 Retro Dirty Bred,BLACK,GYM RED-BLACK,227700,250000,64.0,22300,[ 0  0  0  0  0  0  0  0  2  5  3 29  7  5],"[   0    0    0    0    0    0    0    0    0    0    0    0    0    2
    5    3    5  120   15 1243  143]"
4606,crawling\product_crawling\image\4606.jpg,Jordan,Jordan 13 Retro Barons Hologram,WHITE,TROPICAL TEAL-BLACK-WOLF GREY,227700,307600,114.0,79900,[  0   0   0   0   0   0   2   4   3 354  58   5  41   6],"[   0    0    0    0    0    0    0    0    0    0    0    0    0    2
    5    3    5  120   15 1017    1]"
23996,crawling\product_crawling\image\23996.jpg,Jordan,Jordan Future Premium Dark Chocolate,DARK CHOCOLATE,SAIL-GUM YELLOW,461600,235800,15.0,-225800,[  0   0   0   0   0   0   0   2  21 137   3  12  51  24],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5 391
 180  61 428]"
4452,crawling\product_crawling\image\4452.jpg,Jordan,Jordan 1 Retro KO High OG Royal,BLACK,BLACK-SPORT BLUE,172300,148200,381.0,-24100,[  0   0   0   0   0   0   0   0   2   5   3   5 101   8],"[  0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  12  15 417
  26  21  83]"
4100,crawling\product_crawling\image\4100.jpg,Jordan,Jordan 1 Retro Barons,WHITE,BLACK-NEUTRAL GREY,172300,593800,616.0,421500,[ 0  0  0  0  0  0  0  0  2  4  3  5 69  6],"[   0    0    0    0    0    0    0    0    0    0    0    0    0    0
    2    5    3    5   12   15 1017]"
4081,crawling\product_crawling\image\4081.jpg,Jordan,Jordan 3 Retro 5Lab3 Silver,REFLECT SILVER,REFLECT SILVER-BLACK-WHITE,276900,172000,31.0,-104900,[  0   0   0   0   0   0   2 126  13   3 126  13   5   4],"[   0    0    0    0    0    0    0    0    0    0    0    0    0    2
    5    3    5   59   15 1624   52]"
3911,crawling\product_crawling\image\3911.jpg,Jordan,Jordan 3 Retro Powder Blue,DARK POWDER BLUE,BLACK-WOLF GREY-WHITE,209200,251800,63.0,42600,[  0   0   0   0   0   2  21 147   8   3   5  41   6   4],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  59
  15 623  24]"
3676,crawling\product_crawling\image\3676.jpg,Jordan,Jordan 1 Retro High OG Laney,VARSITY MAIZE,GAME ROYAL-WHITE,172300,488000,308.0,315700,[  0   0   0   0   0   0   0   2  23 104   3  94  27   4],"[   0    0    0    0    0    0    0    0    0    0    0    0    2    5
    3    5   12   15   26   21 1030]"
3450,crawling\product_crawling\image\3450.jpg,Jordan,Jordan 1 Retro High OG Shadow 2013,BLACK,SOFT GREY,172300,441600,175.0,269300,[  0   0   0   0   0   0   0   0   0   2   5   3 385   6],"[  0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  12  15  26
  21 319 269]"
3343,crawling\product_crawling\image\3343.jpg,Jordan,Jordan 1 Retro Black Toe 2013,WHITE,BLACK-GYM RED,172300,974000,667.0,801700,[ 0  0  0  0  0  0  0  0  2  4  3  5 29  7],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  12  15
  10 249 269]"
3100,crawling\product_crawling\image\3100.jpg,Jordan,Jordan 1 Retro High OG Knicks,GAME ROYAL,TEAM ORANGE,172300,320000,70.0,147700,[ 0  0  0  0  0  0  0  0  2 94 27  3 36 18],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  12  15
  26  21 993]"
2907,crawling\product_crawling\image\2907.jpg,Jordan,Jordan 4 Retro Black Cement 2012,BLACK,FIRE RED-CEMENT GREY,196900,427400,94.0,230500,[ 0  0  0  0  0  0  0  2  5  3 47  7 59  6],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  58  15
  10 239 450]"
26202,crawling\product_crawling\image\26202.jpg,Jordan,Jordan 4 Retro Military Blue 2012,WHITE,MILITARY BLUE-NEUTRAL GREY,196900,521800,307.0,324900,[  0   0   0   0   0   0   0   2   4   3 398   8  69   6],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  58  15
 889  24 450]"
2378,crawling\product_crawling\image\2378.jpg,Jordan,Jordan 1 Retro High Banned 2011,BLACK,VARSITY RED-WHITE,153800,2400000,230.0,2246200,[ 0  0  0  0  0  0  0  0  2  5  3 23  7  4],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  12  15
  26 890 797]"
26271,crawling\product_crawling\image\26271.jpg,Jordan,Jordan 3 Retro True Blue 2009,WHITE,TRUE BLUE,153800,270000,74.0,116200,[ 0  0  0  0  0  0  0  0  0  2  4  3 71  8],"[   0    0    0    0    0    0    0    0    0    0    0    0    2    5
    3    5   59   15  343   24 1237]"
1109,crawling\product_crawling\image\1109.jpg,Jordan,Jordan Old Love New Love Beginning Moments Pack 1/1,MULTI-COLOR,MULTI-COLOR,246200,600000,41.0,353800,[ 0  0  0  0  0  0  0  0  2 26 31  3 26 31],"[   0    0    0    0    0    0    0    0    2    5    3    5 1174  765
    6  765    1 1604   56   12   12]"
92419,crawling\product_crawling\image\92419.jpg,Jordan,Jordan Zion 2 PF Black Photon Dust,BLACK,BLACK,159000,105000,7.0,-54000,[0 0 0 0 0 0 0 0 0 0 2 5 3 5],"[  0   0   0   0   0   0   0   0   0   0   0   2   5   3   5 368  39  87
  10 670 510]"
80633,crawling\product_crawling\image\80633.jpg,Jordan,Jordan 1 Low Triple Black 2022,BLACK,BLACK,135400,184800,113.0,49400,[0 0 0 0 0 0 0 0 0 0 2 5 3 5],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  12  14
  65  10 202]"
78505,crawling\product_crawling\image\78505.jpg,Jordan,Jordan Luka 1 White Neutral Indigo,WHITE,NEUTRAL INDIGO,135400,226000,57.0,90600,[ 0  0  0  0  0  0  0  0  0  2  4  3 69 76],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5 416  12
  11 430 296]"
66672,crawling\product_crawling\image\66672.jpg,Jordan,Jordan Series x Maison Chateau Rouge Mid SP Brown Basalt,BROWN BASALT,SAIL,135400,206333,69.0,70933,[  0   0   0   0   0   0   0   0   0   2  22 386   3  12],"[   0    0    0    0    0    0    0    0    2    5    3    5  321    9
   25 1013 1014   34   44   55 1154]"
93232,crawling\product_crawling\image\93232.jpg,Jordan,Jordan 11 CMFT Low White Black,WHITE,BLACK,160000,180000,6.0,20000,[0 0 0 0 0 0 0 0 0 0 2 4 3 5],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  96 223
  14  11  10]"
69697,crawling\product_crawling\image\69697.jpg,Jordan,Jordan MA2 Sail Velvet Brown,SAIL,BLACK,149000,114000,52.0,-35000,[ 0  0  0  0  0  0  0  0  0  0  2 12  3  5],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5 564
  79 604  55]"
56301,crawling\product_crawling\image\56301.jpg,Jordan,Jordan 1 Low SE Beaded Swoosh,SAIL,BLACK,154000,309800,155.0,155800,[ 0  0  0  0  0  0  0  0  0  0  2 12  3  5],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  12  14
  40   1 514]"
51204,crawling\product_crawling\image\51204.jpg,Jordan,Jordan 6 Retro Low Lunar New Year 2022,SPRUCE AURA,METALLIC GOLD-SPRUCE AURA,246200,348333,31.0,102133,[  0   0   0   0   0   0   2 262 263   3  15  20 262 263],"[  0   0   0   0   0   0   0   0   0   0   2   5   3   5  73  15  14 520
   6 282 202]"
48842,crawling\product_crawling\image\48842.jpg,Jordan,Jordan 1 Zoom Air CMFT Team Gold,TEAM GOLD,BRIGHT CONCORD-BLACK-COPA,233800,340000,54.0,106200,[  0   0   0   0   0   0   2  36  20   3  42  81   5 470],"[  0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  12  57  16
 223 155  66]"
47843,crawling\product_crawling\image\47843.jpg,Jordan,Jordan 1 Mid White Khaki,WHITE,TEAM RED,175300,273333,156.0,98033,[ 0  0  0  0  0  0  0  0  0  2  4  3 36  7],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  12
  34  11 198]"
41227,crawling\product_crawling\image\41227.jpg,Jordan,Jordan 1 Low SE Denim,MIDNIGHT NAVY,UNIVERSITY RED,135400,205200,168.0,69800,[ 0  0  0  0  0  0  0  0  2 35 17  3 19  7],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   5   3   5  12
  14  40 264]"
40610,crawling\product_crawling\image\40610.jpg,Jordan,Jordan Series .02 Dear Deloris,SAIL,BRIGHT CRIMSON,99000,67000,65.0,-32000,[ 0  0  0  0  0  0  0  0  0  2 12  3 42 45],"[   0    0    0    0    0    0    0    0    0    0    0    0    0    2
    5    3    5  321 1190 1228    1]"
