,value,action,reward
1251,94135829.37084435,7.0,0.0
1252,94133477.4589456,3.0,0.030785990006395
1253,94149422.57481945,0.0,0.005916739639785
1254,94150955.26341583,7.0,0.0004732831653186942
1255,94147893.63222462,2.0,0.014789398958825
1256,94157245.78350534,1.0,0.0007094714437738681
1257,94158255.76793541,8.0,-0.0015370790768048923
1258,94146648.32825494,10.0,-0.061486071040056
1259,94072157.46701586,5.0,0.0
1260,94069931.04108979,9.0,-0.003075831065896817
1261,94065486.38880624,5.0,0.0
1262,94063260.31737179,10.0,0.0023661918508333106
1263,94065493.52130668,6.0,0.021295222771685
1264,94105556.42873791,0.0,0.0
1265,94105554.20190787,3.0,0.0
1266,94105553.08849287,0.0,0.0011825642723728436
1267,94105830.7464333,0.0,0.001182536303867554
1268,94105969.57540351,8.0,0.0029562708417075
1269,94098246.28666657,6.0,-0.006148316307226788
1270,94075936.76639912,7.0,-0.00030744489641476585
1271,94072762.67737836,1.0,0.0018920133386930002
1272,94083714.62632957,7.0,-0.0003073940081810278
1273,94080450.9018182,8.0,-0.0146015606526335
1274,94045085.50890179,8.0,-0.013070426533554
1275,94011577.18088387,1.0,-0.0039996213376249
1276,93990615.85800262,9.0,0.01302052508226
1277,94005252.14489189,5.0,0.0
1278,93999495.91626993,1.0,-0.0073847901725481
1279,93958050.68625136,9.0,-0.0015393724097123584
1280,93950814.90708522,4.0,0.06394467601364
1281,93950810.95306483,9.0,0.0011834039431057874
1282,93928437.29156317,1.0,0.0
1283,93928437.06908846,9.0,-0.001538388715325301
1284,93913914.05471262,2.0,0.0029585098577525
1285,93919957.66495201,3.0,-0.004614729269214468
1286,93918143.1304949,8.0,0.001183347927957712
1287,93911614.64694712,1.0,-0.0009229676961308719
1288,93908890.08986616,9.0,-0.001538388715325301
1289,93893441.28246379,10.0,0.002366807886211575
1290,93881787.04849836,5.0,0.0
1291,93881787.04849836,7.0,-0.0003076777430650602
1292,93879565.49787049,8.0,0.0
1293,93879567.05889127,5.0,0.0
1294,93884011.3999987,2.0,0.0
1295,93884010.28835788,1.0,-0.00030767046126900516
1296,93882509.98974188,4.0,-0.003076777430650602
1297,93882506.98831166,1.0,0.0
1298,93882506.98831166,10.0,0.0
1299,93835570.17885466,2.0,0.0
1300,93835569.06728987,10.0,0.0
1301,93823858.33333063,10.0,0.0
1302,93823864.1886976,6.0,0.018934463089625
1303,93859394.27431126,5.0,0.0
1304,93790554.7305986,3.0,-0.0015389714935154508
1305,93789442.19363667,4.0,0.0
1306,93789439.97189592,9.0,0.0
1307,93765994.83255973,8.0,0.017165857700955
1308,93800381.85793793,2.0,-0.0107656634487935
1309,93785809.56075743,6.0,0.0
1310,93773358.04185094,8.0,-0.0007692307692300225
1311,93768469.1174396,3.0,-0.0200004733839885
1312,93756912.93163976,8.0,-0.0007694857467577254
1313,93748664.8468954,6.0,-0.0015390079318089445
1314,93736406.18971534,2.0,0.0017758204290396762
1315,93740276.73549685,0.0,-0.007694675284699001
1316,93737049.27227925,4.0,-0.006156469028223421
1317,93737047.98116517,6.0,-0.007695950745912001
1318,93708066.74112335,1.0,-0.0006157489638835002
1319,93706068.80786324,9.0,-0.015394453260069
1320,93677096.33690679,0.0,0.002368938478669591
1321,93678703.811479,4.0,-0.006158948241149487
1322,93678702.20159,4.0,-0.0030796200222704684
1323,93678702.20159,7.0,-0.00030796929782961335
1324,93673796.78598908,2.0,0.0005922626803434028
1325,93673963.11822608,3.0,0.00592248649673
1326,93674379.05983622,8.0,-0.001539664116352868
1327,93661875.7297165,3.0,0.0071064787397800006
1328,93663726.51954676,5.0,0.0
1329,93665269.35894226,1.0,0.005210060152511001
1330,93671378.941204,4.0,0.00946790380609297
1331,93671378.3855041,6.0,0.001183375934865616
1332,93649071.24242648,10.0,-0.006153409225380102
1333,93621234.54528911,10.0,-0.049229604033038
1334,93585792.89272958,0.0,0.017757783828575
1335,93602409.43571799,8.0,0.0041420118343175
1336,93606254.4657301,3.0,0.004732943654306432
1337,93609022.67702791,0.0,-0.0015380610965209929
1338,93608675.78468393,9.0,0.0
1339,93588933.08353588,7.0,-0.0003076194983435699
1340,93585585.7713415,0.0,0.0011831799143324773
1341,93586271.41123258,0.0,0.0
1342,93586270.72387448,2.0,-0.0007690487458589248
1343,93586012.9215572,6.0,-0.001538133888639437
1344,93564104.07085638,4.0,0.0
1345,93564101.59740798,10.0,0.007099247479769311
1346,93523966.32196532,6.0,0.0
1347,93523978.01637104,5.0,0.0
1348,93517337.32971533,3.0,-0.0015381702872857561
1349,93516228.33393702,0.0,-0.012305653501193
1350,93511800.10216537,7.0,0.0
1351,93508293.85408454,6.0,-0.0015384979526145148
1352,93491050.28785962,9.0,0.0
1353,93483165.61228634,5.0,0.0
1354,93481325.99377091,5.0,0.0
1355,93477646.75674003,9.0,0.0011835720203579039
1356,93475732.57463527,3.0,-0.0015386072054190958
1357,93474717.45519444,4.0,-0.018463723517564003
1358,93474715.42799689,6.0,-0.033854968157387005
1359,93427006.01202507,10.0,-0.030793282327028004
1360,93381521.04512642,5.0,0.0
1361,93383734.0636687,0.0,0.0011846095526957259
1362,93384838.35881478,7.0,0.001895330379777
1363,93392241.38860644,3.0,0.010659213113195
1364,93397717.13097665,7.0,0.0014209254961400001
1365,93398945.68782808,7.0,-0.007387762833868301
1366,93373983.99871066,2.0,0.0
1367,93373983.54190737,3.0,0.0
1368,93373982.85670245,6.0,0.0
1369,93354254.56555748,6.0,0.0
1370,93344395.3520578,1.0,0.0035538286580730004
1371,93367946.42469288,7.0,0.0007105132273887982
1372,93371495.508865,2.0,-0.013084355610287
1373,93350658.4394876,10.0,0.030799118671360003
1374,93358603.24376988,5.0,0.0
1375,93398412.56897984,2.0,0.0011837121212110446
1376,93401728.90637983,4.0,0.0118365607689
1377,93401725.58727735,0.0,0.0
1378,93401725.58727735,0.0,0.004734063957201329
1379,93401725.58727735,10.0,-0.0030768502520606145
1380,93352818.50635548,7.0,-0.0027692307692309005
1381,93332926.08132537,1.0,0.0018938945574200003
1382,93348841.44688028,6.0,-0.0092309877156835
1383,93333920.89559153,2.0,0.0
1384,93333919.84532459,0.0,0.0035508841701559213
1385,93336280.18954849,1.0,0.00023670880083370707
1386,93336988.60789575,10.0,0.04497360759343
1387,93347267.72889507,6.0,0.0
1388,93347275.65336774,3.0,0.0
1389,93347273.44332194,3.0,-0.006151516585435889
1390,93345063.39698084,3.0,0.0035492877762499653
1391,93345891.19746374,2.0,0.0017745179226313912
1392,93346512.32408163,0.0,-0.032293933945299
1393,93344337.69027972,3.0,-0.0246171325774595
1394,93343509.2336895,1.0,-0.0006156614809021965
1395,93343416.03361805,9.0,0.002368040919742409
1396,93322831.26213244,8.0,-0.002308730553385041
1397,93312927.1787986,4.0,-0.052334943639290005
1398,93312924.37973686,1.0,-0.0033877425315669
1399,93312924.37973686,6.0,0.0
1400,93289598.35984865,2.0,-0.0007701421800959674
1401,93288768.6042435,7.0,0.0009478897604209281
1402,93289723.421832,2.0,0.0
1403,93289722.93791467,2.0,0.0130322488922575
1404,93301693.54288073,2.0,-0.010775606867967502
1405,93295979.8541776,4.0,-0.006159531875571389
1406,93295979.03756715,0.0,0.0
1407,93295979.03756715,5.0,0.0
1408,93295979.03756715,8.0,0.0005922486496723333
1409,93284870.68945187,7.0,-0.0006159240044540938
1410,93279936.45305026,6.0,-0.0015398829688928473
1411,93262733.68418977,5.0,0.0
1412,93267125.87146309,2.0,0.0059223461966675
1413,93278105.6072492,9.0,0.007105132273875
1414,93276299.57331468,3.0,0.0
1415,93276297.9188757,10.0,-0.043098344739398005
1416,93216196.63987279,0.0,0.0011844131233007538
1417,93217298.8403795,8.0,-0.008468353230999998
1418,93196291.53335497,10.0,0.01658571259328
1419,93194280.80505966,6.0,-0.0169383113806465
1420,93169997.45474242,5.0,0.0
1421,93165581.50613941,1.0,-0.00030806417213680165
1422,93163593.88745242,6.0,0.0
1423,93161266.93297423,8.0,-0.0007701786814540146
1424,93158560.44978374,3.0,0.0
1425,93158558.3236858,4.0,0.021328530464249998
1426,93158556.19758785,9.0,-0.009240392361271499
1427,93128647.06107277,0.0,0.007109004739335
1428,93131956.80925381,6.0,-0.0015400653935454534
1429,93113118.67819995,2.0,0.0
1430,93113117.9882518,4.0,-0.003080203767320545
1431,93113115.91840737,3.0,0.0
1432,93113115.91840737,10.0,-0.0030802767510140767
1433,93064357.51015705,3.0,-0.009241049214501
1434,93057736.51434082,1.0,-0.00030807877337279965
1435,93056743.47533667,3.0,-0.004621291117641313
1436,93055253.2546207,2.0,-0.0007702699499928525
1437,93054880.69944172,3.0,0.0011850587789186127
1438,93055066.48037386,3.0,-0.0369729575995975
1439,93052832.4530254,10.0,-0.036994000331990004
1440,92981792.76687708,1.0,0.0004744170600368136
1441,92985764.32129404,5.0,0.0
1442,92973848.33338252,4.0,0.02135079353782
1443,92973844.35940057,6.0,-0.0077083629808835
1444,92945090.21008307,5.0,0.0
1445,92946192.78876007,4.0,0.07827695810995
1446,92946190.58250014,8.0,0.005925434334335
1447,92940080.87565966,7.0,-0.0018482974337087
1448,92932300.88175431,7.0,-0.0021566536319471002
1449,92923113.03436127,7.0,0.0054517872380769996
1450,92943253.17195834,4.0,-0.08931321219587
1451,92943251.17423595,2.0,0.0
1452,92943251.17423595,10.0,-0.043146365748421
1453,92865936.54381415,10.0,-0.08323847467273
1454,92806498.09634475,1.0,-0.0074037160959619
1455,92758928.31080517,10.0,0.026117719685630002
1456,92778514.93221785,6.0,0.013055450056959999
1457,92802742.00221914,3.0,0.0035596478321742175
1458,92806043.33194807,7.0,0.007356081818612001
1459,92841273.28863631,6.0,0.009484741422235
1460,92844485.69481698,7.0,-0.0003081956331048019
1461,92841686.53495559,5.0,0.0
1462,92848709.87124854,4.0,-0.027735634363735998
1463,92848706.35782456,7.0,0.006639004149378
1464,92850228.59227653,7.0,-0.0061606994763392
1465,92837688.13771752,4.0,0.01659436265795
1466,92837687.3010103,2.0,0.0005925574780740739
1467,92837687.3010103,4.0,0.028442084804810003
1468,92837687.3010103,6.0,0.0
1469,92814480.07897386,3.0,-0.0231026230362785
1470,92806229.77047843,5.0,0.0
1471,92805679.82327503,5.0,0.0
1472,92806229.77047843,7.0,0.002607376505168
1473,92810614.13276677,7.0,0.002606696841156
1474,92816979.52405459,2.0,-0.004619758351100751
1475,92813093.89527653,5.0,0.0
1476,92817626.62496248,9.0,0.02132145649238
1477,92826874.8867911,7.0,0.001420824551847
1478,92834243.01135918,5.0,0.0
1479,92831241.58920504,2.0,0.0
1480,92831240.83847433,8.0,0.008287358226975
1481,92845090.65796474,1.0,0.0056808767486430005
1482,92875193.61563714,10.0,-0.00922618343545123
1483,92848676.78366758,3.0,-0.0015378063783488827
1484,92847576.01677817,6.0,0.0
1485,92835973.52176616,6.0,0.0
1486,92830175.17488392,0.0,-0.039983911798798503
1487,92805186.94282722,10.0,0.054449468525840004
1488,92829615.80394961,8.0,0.005323679727425
1489,92849391.04097426,4.0,0.0
1490,92849386.64500535,7.0,-0.0012300995907553736
1491,92843866.0457845,7.0,-0.0033830939932322
1492,92835097.84199195,4.0,0.01419849495953
1493,92835097.00691846,10.0,0.0023660798788460724
1494,92790880.4040709,7.0,-0.0006151662131793635
1495,92786489.83927715,3.0,0.0
1496,92786487.64173618,4.0,0.0
1497,92786485.44419524,6.0,0.0
1498,92763291.01828851,9.0,0.01892908690817
1499,92778040.66473615,10.0,-0.021523687882866002
1500,92751094.08015232,8.0,-0.013838947766842252
1501,92711597.13615419,3.0,0.0
1502,92711594.94070187,4.0,0.01893311875797
1503,92711592.74524958,9.0,0.02129572665752
1504,92708160.64816828,5.0,0.0
1505,92723516.78723451,3.0,-0.006147444081902598
1506,92721321.95566668,9.0,-0.0046110191534626255
1507,92699830.1652166,7.0,-0.0009222692553267908
1508,92693735.07318741,5.0,0.0
1509,92689377.14938346,8.0,0.0
1510,92685468.7380752,6.0,0.014190771268415002
1511,92702585.10059674,10.0,-0.0030737947178050007
1512,92694534.47828722,10.0,0.007093540149427646
1513,92701112.73135039,2.0,0.0
1514,92701111.63491516,10.0,-0.00922094810261953
1515,92682949.76724443,9.0,-0.0030738673980901243
1516,92678569.38859406,3.0,0.003546937810361417
1517,92681854.65232532,1.0,-0.0027664152460204
1518,92672978.30059727,6.0,0.004729921483304089
1519,92666592.60553971,4.0,0.0
1520,92666589.42603432,10.0,0.009458948164953183
1521,92629025.79862367,4.0,-0.021517071786626
1522,92629021.41379002,2.0,0.0047298096251625
1523,92629021.41379002,6.0,0.004728914950469232
1524,92610246.6962525,4.0,-0.012294016124073657
1525,92610244.50498359,3.0,-0.015368973589008
1526,92610244.50498359,7.0,-0.0015372608376879003
1527,92604519.30694598,5.0,0.0
1528,92605176.38126312,1.0,0.0007095385634214858
1529,92605767.70432168,10.0,0.052029136316340006
1530,92611818.34707657,4.0,0.03545596369309
1531,92611813.96470639,6.0,0.011814465631719999
1532,92599604.79046518,5.0,0.0
1533,92613828.85867648,2.0,0.0047232193463075
1534,92620393.26588246,1.0,0.0004722327162820506
1535,92621870.21645232,0.0,0.0011805260423991548
1536,92622238.7562196,7.0,0.00047219926809116686
1537,92619492.11095773,0.0,0.0011804424298267335
1538,92619767.0754454,8.0,-0.0015345389300722156
1539,92608142.77652043,10.0,-0.027623005005193
1540,92558116.8426095,1.0,-0.0015349375398487
1541,92548277.50068381,9.0,0.0
1542,92545970.59479651,1.0,0.003542581833639
1543,92574006.39267775,10.0,0.009443539438591664
1544,92576046.61652674,8.0,0.0005901654824003177
1545,92578232.98033734,7.0,0.002832727444408
1546,92604459.40191375,6.0,0.0035399065464680746
1547,92611016.91508393,10.0,0.01651839441205
1548,92626315.89755736,1.0,0.00047187617969068896
1549,92630249.19371131,4.0,-0.024536403529469
1550,92630245.25801098,0.0,-0.013804332436635
1551,92630245.25801098,7.0,-0.0055229058981785
1552,92621678.88971147,2.0,0.002361219333663067
1553,92622334.66255836,9.0,0.014165978042735
1554,92615022.02788308,0.0,-0.0015342129487561085
1555,92614433.15678567,1.0,-0.0024547986593026006
1556,92610201.63432766,6.0,0.004721658246376048
1557,92598082.38773498,4.0,-0.003068788064780615
1558,92598079.67108314,10.0,0.03540992894408
1559,92584573.91731794,8.0,-0.010737209741362
1560,92553980.54157011,10.0,0.011803031018369999
1561,92564922.07369332,2.0,0.001770245710103202
1562,92569836.85926192,0.0,0.0
1563,92569835.21981642,1.0,0.0
1564,92569835.05587186,4.0,-0.021477460467307
1565,92569833.58037092,9.0,0.008261926681295
1566,92554341.35891289,2.0,0.0005900401227276753
1567,92555160.24646956,2.0,0.0011800523943283903
1568,92556388.98772646,5.0,0.0
1569,92560691.0168524,10.0,-0.018404907975454
1570,92514332.27554175,8.0,-0.0099707367725485
1571,92485946.13348922,3.0,-0.012275442033946
1572,92477208.4719601,10.0,-0.018416641087988003
1573,92440994.48500116,2.0,-0.0015349375398485132
1574,92437718.16287158,8.0,0.0005903884756186529
1575,92436605.77446696,4.0,0.004722996268835544
1576,92436602.2247874,4.0,0.028336639274570002
1577,92436602.2247874,10.0,-0.039896128423034
1578,92362020.11452207,0.0,0.02007226013649
1579,92380566.35239011,3.0,-0.013808894344251501
1580,92375655.38458048,5.0,0.0
1581,92374018.75918698,5.0,0.0
1582,92371836.59199564,4.0,0.01180693303106
1583,92371835.50036651,7.0,0.0
1584,92367217.34479122,1.0,0.00023611078318053202
1585,92367413.59102724,6.0,-0.0015346838551261177
1586,92345213.5713453,3.0,0.0
1587,92345212.38218471,7.0,0.0
1588,92341853.9225618,10.0,0.004722215663588436
1589,92315990.04660417,4.0,0.007082989021367503
1590,92315985.68384245,1.0,-0.0003069077860151648
1591,92315985.68384245,5.0,0.0
1592,92315985.68384245,3.0,0.0023613308460679328
1593,92315985.68384245,1.0,0.0016528535335640002
1594,92315985.68384245,0.0,-0.009207233580428
1595,92315985.68384245,5.0,0.0
1596,92315985.68384245,9.0,0.0
1597,92292908.86689562,10.0,0.002360884859653467
1598,92272022.51761776,10.0,-0.00920723358044051
1599,92265498.89622526,5.0,0.0
1600,92261142.12687072,0.0,0.00118055391590266
1601,92262229.13973548,7.0,0.003069367710251
1602,92275498.24620146,9.0,0.002360327613470936
1603,92268496.53646928,1.0,-0.003068281054543901
1604,92253303.69002222,5.0,0.0
1605,92254822.94088891,10.0,0.00236071765817858
1606,92243052.45736821,8.0,-0.0015344302542444344
1607,92238698.61391759,5.0,0.0
1608,92249587.58140643,0.0,0.002360494759701126
1609,92251763.19602183,0.0,0.0
1610,92251762.10658063,5.0,0.0
1611,92253395.45170397,1.0,0.0016521513370610003
1612,92256825.36751881,3.0,0.08613366056258
1613,92274710.00637071,6.0,0.109543216565765
1614,92366716.54490194,5.0,0.0
1615,92398160.6840957,6.0,-0.056497838752108
1616,92325402.59439006,0.0,0.005878065411109999
1617,92329625.89269811,7.0,-0.00030562347188278777
1618,92325829.25764048,7.0,-0.0036675678852696003
1619,92310129.87767556,9.0,0.02822002210568
1620,92337926.18614572,0.0,-0.0137495005523265
1621,92330572.24670857,5.0,0.0
1622,92320769.17367564,4.0,-0.006113906786443524
1623,92320767.5390132,2.0,-0.0007642742921656898
1624,92320767.5390132,3.0,-0.006114338122898411
1625,92320767.5390132,0.0,0.007055669230225
1626,92320767.5390132,6.0,-0.003057025279250003
1627,92295518.54179579,3.0,-0.024457352491591502
1628,92286833.550529,8.0,-0.0022937398546121757
1629,92275332.81631832,5.0,0.0
1630,92269633.82203716,10.0,0.009412207633308078
1631,92252369.04630159,10.0,-0.006117359183098749
1632,92248040.93752973,7.0,-0.0018352941176466
1633,92235017.68630435,7.0,-0.0006118510848592829
1634,92230676.60213998,3.0,-0.029064294455423502
1635,92210054.28350547,1.0,-0.0048972288277250005
1636,92194426.16545288,6.0,-0.0030619214734928235
1637,92178597.93567276,8.0,-0.0038275821457997503
1638,92166812.59467115,10.0,-0.006124852767965816
1639,92152966.55746728,5.0,0.0
1640,92168164.85343985,9.0,0.002355435166645492
1641,92172509.37576067,7.0,0.00023553242103790953
1642,92174680.67524801,0.0,-0.004592774035514502
1643,92171421.91007876,9.0,-0.0030620657166391396
1644,92156645.1263377,3.0,-0.013779944880221
1645,92149316.21689598,2.0,0.0
1646,92149315.80962132,2.0,-0.0015314296484789103
1647,92148399.59412244,5.0,0.0
1648,92155726.8744655,2.0,0.00353290310424
1649,92157787.44297,8.0,-0.0007653541823679499
1650,92147291.5880498,8.0,-0.0007653722063927226
1651,92138878.39364752,5.0,0.0
1652,92152590.05112505,1.0,0.00023543815039772653
1653,92153618.19679397,3.0,0.008240141259560001
1654,92157216.47799332,8.0,0.008827268019395
1655,92162347.68587776,8.0,0.0
1656,92155757.51268831,9.0,0.0035296609172452698
1657,92150983.90843417,1.0,-0.000305882352941822
1658,92149450.56520061,5.0,0.0
1659,92146384.5604086,0.0,-0.004588559192411634
1660,92144083.52304569,1.0,-0.0039770320515822
1661,92135115.30565214,10.0,0.007061980650169275
1662,92110210.05244036,2.0,-0.012239902080779751
1663,92084182.71180096,5.0,0.0
1664,92076049.50690413,7.0,-0.001530744412782
1665,92066495.3398407,5.0,0.0
1666,92068176.1550196,5.0,0.0
1667,92074899.41573519,0.0,0.0117749570214
1668,92083301.80997407,4.0,0.01412662161843
1669,92083300.1283185,10.0,0.0
1670,92037262.81372836,9.0,0.0
1671,92037274.32305701,0.0,-0.016831846324059
1672,92025352.58190309,6.0,-0.0015305641895108084
1673,92012226.6169202,3.0,-0.019897802999971
1674,92001660.76356238,3.0,0.0
1675,92001659.9505232,3.0,-0.00918641352993
1676,92000440.59470214,5.0,0.0
1677,91999424.80361758,2.0,-0.001531465730510717
1678,91999119.96466231,2.0,-0.0007657689498363762
1679,91999005.61194289,10.0,0.0047125353440202735
1680,91959770.6490953,3.0,0.0011780783186421395
1681,91960852.35167983,4.0,-0.006125862922042868
1682,91960850.18285313,4.0,0.01884969722674
1683,91960850.18285313,5.0,0.0
1684,91960850.18285313,10.0,0.004711203241303252
1685,91919206.55277881,6.0,0.00117774532435444
1686,91921383.736547,6.0,0.001177717583322746
1687,91923554.89980567,10.0,-0.033681929527025006
1688,91899744.00605527,9.0,0.004711980209681776
1689,91908404.59944195,4.0,-0.024499988221163
1690,91908400.26697938,10.0,0.04241181876016
1691,91901430.42210628,5.0,0.0
1692,91888437.08072408,6.0,-0.006124419946762494
1693,91879788.50554828,4.0,-0.012249994110582472
1694,91879784.17335194,8.0,0.0
1695,91868300.28266959,1.0,-0.0033690658499238003
1696,91862942.59478843,1.0,0.00282792100674
1697,91868202.66638422,7.0,0.0
1698,91864539.90622833,10.0,-0.0030627149790274366
1699,91829412.62775409,1.0,-0.00030627871362931547
1700,91827464.3530778,9.0,-0.004594288945433123
1701,91819009.24321209,3.0,0.0
1702,91819007.18651502,6.0,-0.0091892273980325
1703,91797385.29755285,2.0,-0.001531754447978706
1704,91794991.03545296,5.0,0.0
1705,91793794.30351311,6.0,0.002356711915540988
1706,91786901.80170833,6.0,0.0
1707,91781778.09033465,9.0,-0.003063581090633206
1708,91775133.04831152,0.0,-0.007659313725492001
1709,91770025.42097658,4.0,0.004713979305637217
1710,91770023.37772182,1.0,-0.0006127884230122671
1711,91770023.37772182,1.0,-0.00030640865486641916
1712,91770023.37772182,6.0,-0.001532079385280216
1713,91746001.50446907,3.0,-0.004596346493815906
1714,91744378.12669395,8.0,0.0
1715,91735778.43335879,7.0,0.0007071802366698243
1716,91736402.53795579,3.0,-0.0030642309958772707
1717,91735333.60869005,9.0,0.0011786059448848365
1718,91719412.30003732,7.0,0.0002357156326615595
1719,91719115.76026894,7.0,-0.0003064230995877271
1720,91716059.5904639,5.0,0.0
1721,91722070.71347491,4.0,0.002356934100111729
1722,91722067.70641062,8.0,0.000589219637514571
1723,91711143.97327103,5.0,0.0
1724,91719791.08422875,7.0,0.0007067803797755623
1725,91718459.86148968,2.0,-0.0015312492638228092
1726,91717405.78134404,9.0,-0.0030626428251678828
1727,91697381.40142974,0.0,0.0011779950524259952
1728,91698051.96083237,10.0,-0.0030627149790274366
1729,91664305.38240097,9.0,0.002355990104840888
1730,91668633.22692303,9.0,0.00588969774071
1731,91679436.11334865,0.0,0.007066804861965
1732,91685913.31655315,5.0,0.0
1733,91691312.78661348,1.0,0.00047099828085706014
1734,91693256.37974842,2.0,0.0005887201224519245
1735,91693984.82201128,6.0,0.010596712664245
1736,91691798.15145974,1.0,0.0
1737,91691797.86249919,9.0,0.0
1738,91682676.67116563,6.0,-0.006121247792818529
1739,91670342.94119014,10.0,0.02825457370911
1740,91691687.96853656,8.0,-0.000765011887109146
1741,91689530.1428948,7.0,-0.0006120239160113395
1742,91685213.53951083,5.0,0.0
1743,91713272.57185532,1.0,-0.0009177982255894612
1744,91707444.49478282,5.0,0.0
1745,91713272.13996206,8.0,0.00058833219588883
1746,91714122.66790162,3.0,0.0011766367016496915
1747,91715118.91540334,3.0,0.009412872102595
1748,91719110.89661893,10.0,0.0164694256876
1749,91698967.37166129,6.0,0.001176193836749384
1750,91701133.71368615,8.0,-0.0061160640775325
1751,91683876.50656928,8.0,0.0
1752,91683878.15777113,9.0,0.0011763875491177522
1753,91686037.86605269,1.0,0.0
1754,91686037.43439057,0.0,0.0011763598720127
1755,91687006.24626234,5.0,0.0
1756,91692830.77236968,5.0,0.0
1757,91695743.03542337,0.0,-0.0030578162487654437
1758,91694771.30983241,10.0,0.01646593902897
1759,91674342.84996012,7.0,0.0007055669230227046
1760,91680815.12060407,0.0,-0.007643102394057
1761,91675420.88411033,4.0,0.0023520003763266573
1762,91675418.72620048,0.0,0.0023519450585651747
1763,91675418.72620048,8.0,0.0041157102539975
1764,91667733.47149564,10.0,-0.012227526042283277
1765,91624742.07846546,10.0,-0.0030571690614455966
1766,91622604.5530206,7.0,0.001411034288132
1767,91635532.81302999,0.0,0.0011756960120345994
1768,91636608.01231487,9.0,0.0035270051023994498
1769,91630002.7070218,1.0,0.0
1770,91630002.38365617,2.0,0.0
1771,91630001.65608351,9.0,-0.00916956644409
1772,91608958.26626152,5.0,0.0
1773,91582996.73464778,1.0,-0.0006116207951067931
1774,91580075.73765983,6.0,0.0
1775,91572700.40583996,8.0,-0.0061164957184532505
1776,91555704.73485881,0.0,-0.004588235294120113
1777,91552861.69732751,8.0,0.012353813210339999
1778,91572675.29553616,7.0,-0.0027517757185191003
1779,91558697.60429728,5.0,0.0
1780,91541285.96613088,7.0,-0.0006118222891569048
1781,91536713.26494338,2.0,0.0
1782,91536712.55417185,7.0,-0.0024474043394346005
1783,91525004.28520375,9.0,0.0058842912959500004
1784,91522920.45880009,6.0,0.012943917535475
1785,91538720.86589484,7.0,0.003529245682556
1786,91567205.20658055,7.0,0.0
1787,91566737.44838102,3.0,-0.021403203424512
1788,91553046.20677873,0.0,-0.0030586076276989393
1789,91552067.42241144,7.0,-0.0079527540528462
1790,91531488.06396373,5.0,0.0
1791,91536731.45829141,4.0,0.014123296377370002
1792,91536730.1467874,3.0,-0.022947115724065
1793,91536730.1467874,2.0,-0.0007651739887926112
1794,91536730.1467874,8.0,-0.01300826407364575
1795,91516129.64112028,1.0,-0.0012247974373466033
1796,91514189.87618122,6.0,-0.0045934231602778874
1797,91492498.45902291,10.0,0.009423072392755747
1798,91483398.24733603,1.0,0.004711092266742001
1799,91522194.13456737,0.0,-0.0015303840086616782
1800,91521222.2858186,6.0,0.0
1801,91508641.64843464,10.0,-0.021425880580143
1802,91480985.35397662,8.0,0.0
1803,91480986.92576998,1.0,0.0011774402449080002
1804,91490681.6991101,6.0,0.0
1805,91488397.01151356,2.0,0.0005886508123387202
1806,91489930.9689424,6.0,0.0
1807,91483357.15344794,5.0,0.0
1808,91485201.73112504,2.0,0.010006592578635001
1809,91508719.17375818,8.0,0.0017651627480075316
1810,91509356.55890736,5.0,0.0
1811,91512508.5606429,9.0,0.0
1812,91506373.65704808,2.0,-0.0022944415682205066
1813,91502176.99133876,6.0,0.018827516415239998
1814,91522575.15088831,1.0,0.005646128872891
1815,91560936.67606707,4.0,0.10345395123555999
1816,91560933.47764526,10.0,0.01409277745154
1817,91528060.79065354,4.0,-0.018318029167932
1818,91528056.48734343,4.0,0.025836758661190003
1819,91528056.48734343,0.0,0.001174094772926626
1820,91528056.48734343,6.0,0.01174067203606
1821,91515922.63135654,5.0,0.0
1822,91532041.64475629,10.0,0.02112081103915
1823,91528505.52761056,5.0,0.0
1824,91528505.52761056,7.0,-0.0006100279205091265
1825,91524210.7096632,3.0,0.02698327037237
1826,91548910.33847845,3.0,0.001172552882133804
1827,91549446.2591222,6.0,0.018760406162795
1828,91553756.28810707,8.0,-0.000761855645934617
1829,91547925.19030556,8.0,-0.0068568615499995005
1830,91529465.71326065,8.0,-0.003048137119274763
1831,91519827.03791034,6.0,0.0
1832,91516210.76233386,8.0,-0.0007621057568293899
1833,91513288.29221915,0.0,0.01172497889503
1834,91523380.53863165,5.0,0.0
1835,91524389.96525916,3.0,0.007033173133275001
1836,91527417.23521036,10.0,0.007032183961941385
1837,91498858.97221209,0.0,0.008203637727355
1838,91506365.93134597,2.0,0.00878816995149
1839,91518433.60024673,4.0,0.011713442346420001
1840,91518431.9903481,5.0,0.0
1841,91518431.9903481,5.0,0.0
1842,91518431.9903481,0.0,-0.010654989110830999
1843,91518431.9903481,2.0,0.0
1844,91518431.9903481,5.0,0.0
1845,91518431.9903481,4.0,-0.021306485600556
1846,91518431.9903481,6.0,-0.012177130412382001
1847,91486981.97255427,7.0,-0.0003044853027285299
1848,91483516.67746311,10.0,-0.009134773036021393
1849,91456510.08119616,7.0,0.00187393127357
1850,91473652.90167892,3.0,0.0
1851,91473650.75788361,6.0,0.0035129628328522955
1852,91467040.4161171,1.0,-0.0003044353894429142
1853,91465593.95112002,5.0,0.0
